equity_multiple,max_drawdown_pct,trades,win_rate_pct,BB_K,BB_PERIOD,RSI_BUY_MAX,RSI_SELL_MIN,ATR_STOP_MULT,ATR_TP_MULT
-0.0,187.02,145,0.0,2.0,20,55,55,1.8,2.0
-0.0,187.02,145,0.0,2.0,20,55,55,1.8,2.2
-0.0,187.02,145,0.0,2.0,20,55,55,1.8,2.5
-0.0,187.02,145,0.0,2.1999999999999997,12,55,60,1.2,1.8
-0.0,187.02,145,0.0,2.1999999999999997,12,55,60,1.2,2.0
-0.0,187.02,145,0.0,2.1999999999999997,12,55,60,1.4,1.8
-0.0,187.02,145,0.0,2.1999999999999997,12,55,60,1.4,2.0
-0.0,187.02,145,0.0,2.1999999999999997,12,55,60,1.5,1.8
-0.0,187.02,145,0.0,2.1999999999999997,12,55,60,1.5,2.0
-0.0,187.02,145,0.0,2.1999999999999997,12,55,60,1.6,1.8
-0.0,187.02,145,0.0,2.1999999999999997,12,55,60,1.6,2.0
-0.0,187.02,145,0.0,2.1999999999999997,12,55,60,1.8,1.8
-0.0,187.02,145,0.0,2.1999999999999997,12,55,60,1.8,2.0
-0.0,187.02,145,0.0,2.1999999999999997,12,55,65,1.2,1.8
-0.0,187.02,145,0.0,2.1999999999999997,12,55,65,1.2,2.0
-0.0,187.02,145,0.0,2.1999999999999997,12,55,65,1.4,1.8
-0.0,187.02,145,0.0,2.1999999999999997,12,55,65,1.4,2.0
-0.0,187.02,145,0.0,2.1999999999999997,12,55,65,1.5,1.8
-0.0,187.02,145,0.0,2.1999999999999997,12,55,65,1.5,2.0
-0.0,187.02,145,0.0,2.1999999999999997,12,55,65,1.6,1.8
-0.0,187.02,145,0.0,2.1999999999999997,12,55,65,1.6,2.0
-0.0,187.02,145,0.0,2.1999999999999997,12,55,65,1.8,1.8
-0.0,187.02,145,0.0,2.1999999999999997,12,55,65,1.8,2.0
0.0,187.02,144,0.0,2.0,16,50,55,1.8,1.8
0.0,187.02,144,0.0,2.0,16,50,55,1.8,2.0
0.0,187.02,144,0.0,2.0,16,50,55,1.8,2.2
0.0,187.02,144,0.0,2.0,16,50,55,1.8,2.5
0.0,187.02,144,0.0,2.0,16,50,60,1.2,1.8
0.0,187.02,144,0.0,2.0,16,50,60,1.2,2.0
0.0,187.02,144,0.0,2.0,16,50,60,1.2,2.2
0.0,187.02,144,0.0,2.0,16,50,60,1.2,2.5
0.0,187.02,144,0.0,2.0,16,50,65,1.2,1.8
0.0,187.02,144,0.0,2.0,16,50,65,1.2,2.0
0.0,187.02,144,0.0,2.0,16,50,65,1.2,2.2
0.0,187.02,144,0.0,2.0,16,50,65,1.2,2.5
0.0,187.02,144,0.0,2.0,20,55,60,1.2,1.8
0.0,187.02,144,0.0,2.0,20,55,60,1.2,2.0
0.0,187.02,144,0.0,2.0,20,55,60,1.2,2.2
0.0,187.02,144,0.0,2.0,20,55,60,1.2,2.5
0.0,187.02,144,0.0,2.0,20,55,65,1.2,1.8
0.0,187.02,144,0.0,2.0,20,55,65,1.2,2.0
0.0,187.02,144,0.0,2.0,20,55,65,1.2,2.2
0.0,187.02,144,0.0,2.0,20,55,65,1.2,2.5
0.0,187.02,144,0.0,2.1999999999999997,12,55,60,1.2,2.2
0.0,187.02,144,0.0,2.1999999999999997,12,55,60,1.2,2.5
0.0,187.02,144,0.0,2.1999999999999997,12,55,60,1.4,2.2
0.0,187.02,144,0.0,2.1999999999999997,12,55,60,1.4,2.5
0.0,187.02,144,0.0,2.1999999999999997,12,55,60,1.5,2.2
0.0,187.02,144,0.0,2.1999999999999997,12,55,60,1.5,2.5
0.0,187.02,144,0.0,2.1999999999999997,12,55,60,1.6,2.2
0.0,187.02,144,0.0,2.1999999999999997,12,55,60,1.6,2.5
0.0,187.02,144,0.0,2.1999999999999997,12,55,60,1.8,2.2
0.0,187.02,144,0.0,2.1999999999999997,12,55,60,1.8,2.5
0.0,187.02,144,0.0,2.1999999999999997,12,55,65,1.2,2.2
0.0,187.02,144,0.0,2.1999999999999997,12,55,65,1.2,2.5
0.0,187.02,144,0.0,2.1999999999999997,12,55,65,1.4,2.2
0.0,187.02,144,0.0,2.1999999999999997,12,55,65,1.4,2.5
0.0,187.02,144,0.0,2.1999999999999997,12,55,65,1.5,2.2
0.0,187.02,144,0.0,2.1999999999999997,12,55,65,1.5,2.5
0.0,187.02,144,0.0,2.1999999999999997,12,55,65,1.6,2.2
0.0,187.02,144,0.0,2.1999999999999997,12,55,65,1.6,2.5
0.0,187.02,144,0.0,2.1999999999999997,12,55,65,1.8,2.2
0.0,187.02,144,0.0,2.1999999999999997,12,55,65,1.8,2.5
-0.0,187.02,143,0.0,2.0,16,50,60,1.4,1.8
-0.0,187.02,143,0.0,2.0,16,50,60,1.4,2.0
-0.0,187.02,143,0.0,2.0,16,50,60,1.4,2.2
-0.0,187.02,143,0.0,2.0,16,50,60,1.4,2.5
-0.0,187.02,143,0.0,2.0,16,50,60,1.5,1.8
-0.0,187.02,143,0.0,2.0,16,50,60,1.5,2.0
-0.0,187.02,143,0.0,2.0,16,50,60,1.5,2.2
-0.0,187.02,143,0.0,2.0,16,50,60,1.5,2.5
-0.0,187.02,143,0.0,2.0,16,50,60,1.6,1.8
-0.0,187.02,143,0.0,2.0,16,50,60,1.6,2.0
-0.0,187.02,143,0.0,2.0,16,50,60,1.6,2.2
-0.0,187.02,143,0.0,2.0,16,50,60,1.6,2.5
-0.0,187.02,143,0.0,2.0,16,50,65,1.4,1.8
-0.0,187.02,143,0.0,2.0,16,50,65,1.4,2.0
-0.0,187.02,143,0.0,2.0,16,50,65,1.4,2.2
-0.0,187.02,143,0.0,2.0,16,50,65,1.4,2.5
-0.0,187.02,143,0.0,2.0,16,50,65,1.5,1.8
-0.0,187.02,143,0.0,2.0,16,50,65,1.5,2.0
-0.0,187.02,143,0.0,2.0,16,50,65,1.5,2.2
-0.0,187.02,143,0.0,2.0,16,50,65,1.5,2.5
-0.0,187.02,143,0.0,2.0,16,50,65,1.6,1.8
-0.0,187.02,143,0.0,2.0,16,50,65,1.6,2.0
-0.0,187.02,143,0.0,2.0,16,50,65,1.6,2.2
-0.0,187.02,143,0.0,2.0,16,50,65,1.6,2.5
-0.0,187.02,143,0.0,2.0,20,55,60,1.4,1.8
-0.0,187.02,143,0.0,2.0,20,55,60,1.4,2.0
-0.0,187.02,143,0.0,2.0,20,55,60,1.4,2.2
-0.0,187.02,143,0.0,2.0,20,55,60,1.4,2.5
-0.0,187.02,143,0.0,2.0,20,55,60,1.5,1.8
-0.0,187.02,143,0.0,2.0,20,55,60,1.5,2.0
-0.0,187.02,143,0.0,2.0,20,55,60,1.5,2.2
-0.0,187.02,143,0.0,2.0,20,55,60,1.5,2.5
-0.0,187.02,143,0.0,2.0,20,55,60,1.6,1.8
-0.0,187.02,143,0.0,2.0,20,55,60,1.6,2.0
-0.0,187.02,143,0.0,2.0,20,55,60,1.6,2.2
-0.0,187.02,143,0.0,2.0,20,55,60,1.6,2.5
-0.0,187.02,143,0.0,2.0,20,55,60,1.8,1.8
-0.0,187.02,143,0.0,2.0,20,55,60,1.8,2.0
-0.0,187.02,143,0.0,2.0,20,55,60,1.8,2.2
-0.0,187.02,143,0.0,2.0,20,55,60,1.8,2.5
-0.0,187.02,143,0.0,2.0,20,55,65,1.4,1.8
-0.0,187.02,143,0.0,2.0,20,55,65,1.4,2.0
-0.0,187.02,143,0.0,2.0,20,55,65,1.4,2.2
-0.0,187.02,143,0.0,2.0,20,55,65,1.4,2.5
-0.0,187.02,143,0.0,2.0,20,55,65,1.5,1.8
-0.0,187.02,143,0.0,2.0,20,55,65,1.5,2.0
-0.0,187.02,143,0.0,2.0,20,55,65,1.5,2.2
-0.0,187.02,143,0.0,2.0,20,55,65,1.5,2.5
-0.0,187.02,143,0.0,2.0,20,55,65,1.6,1.8
-0.0,187.02,143,0.0,2.0,20,55,65,1.6,2.0
-0.0,187.02,143,0.0,2.0,20,55,65,1.6,2.2
-0.0,187.02,143,0.0,2.0,20,55,65,1.6,2.5
-0.0,187.02,143,0.0,2.0,20,55,65,1.8,1.8
-0.0,187.02,143,0.0,2.0,20,55,65,1.8,2.0
-0.0,187.02,143,0.0,2.0,20,55,65,1.8,2.2
-0.0,187.02,143,0.0,2.0,20,55,65,1.8,2.5
0.0,187.02,142,0.0,2.0,16,50,60,1.8,1.8
0.0,187.02,142,0.0,2.0,16,50,60,1.8,2.0
0.0,187.02,142,0.0,2.0,16,50,60,1.8,2.2
0.0,187.02,142,0.0,2.0,16,50,60,1.8,2.5
0.0,187.02,142,0.0,2.0,16,50,65,1.8,1.8
0.0,187.02,142,0.0,2.0,16,50,65,1.8,2.0
0.0,187.02,142,0.0,2.0,16,50,65,1.8,2.2
0.0,187.02,142,0.0,2.0,16,50,65,1.8,2.5
0.0,187.02,134,0.0,2.0,20,50,55,1.2,1.8
0.0,187.02,134,0.0,2.0,20,50,55,1.2,2.0
0.0,187.02,134,0.0,2.0,20,50,55,1.2,2.2
0.0,187.02,134,0.0,2.0,20,50,55,1.2,2.5
-0.0,187.02,133,0.0,2.0,20,50,55,1.4,1.8
-0.0,187.02,133,0.0,2.0,20,50,55,1.4,2.0
-0.0,187.02,133,0.0,2.0,20,50,55,1.4,2.2
-0.0,187.02,133,0.0,2.0,20,50,55,1.4,2.5
-0.0,187.02,133,0.0,2.0,20,50,55,1.5,1.8
-0.0,187.02,133,0.0,2.0,20,50,55,1.5,2.0
-0.0,187.02,133,0.0,2.0,20,50,55,1.5,2.2
-0.0,187.02,133,0.0,2.0,20,50,55,1.5,2.5
-0.0,187.02,133,0.0,2.0,20,50,55,1.6,1.8
-0.0,187.02,133,0.0,2.0,20,50,55,1.6,2.0
-0.0,187.02,133,0.0,2.0,20,50,55,1.6,2.2
-0.0,187.02,133,0.0,2.0,20,50,55,1.6,2.5
-0.0,187.02,133,0.0,2.0,20,50,55,1.8,1.8
-0.0,187.02,133,0.0,2.0,20,50,55,1.8,2.0
-0.0,187.02,133,0.0,2.0,20,50,55,1.8,2.2
-0.0,187.02,133,0.0,2.0,20,50,55,1.8,2.5
-0.0,187.02,133,0.0,2.0,20,50,60,1.2,1.8
-0.0,187.02,133,0.0,2.0,20,50,60,1.2,2.0
-0.0,187.02,133,0.0,2.0,20,50,60,1.2,2.2
-0.0,187.02,133,0.0,2.0,20,50,60,1.2,2.5
-0.0,187.02,133,0.0,2.0,20,50,65,1.2,1.8
-0.0,187.02,133,0.0,2.0,20,50,65,1.2,2.0
-0.0,187.02,133,0.0,2.0,20,50,65,1.2,2.2
-0.0,187.02,133,0.0,2.0,20,50,65,1.2,2.5
0.0,187.02,132,0.0,2.0,20,50,60,1.4,1.8
0.0,187.02,132,0.0,2.0,20,50,60,1.4,2.0
0.0,187.02,132,0.0,2.0,20,50,60,1.4,2.2
0.0,187.02,132,0.0,2.0,20,50,60,1.4,2.5
0.0,187.02,132,0.0,2.0,20,50,60,1.5,1.8
0.0,187.02,132,0.0,2.0,20,50,60,1.5,2.0
0.0,187.02,132,0.0,2.0,20,50,60,1.5,2.2
0.0,187.02,132,0.0,2.0,20,50,60,1.5,2.5
0.0,187.02,132,0.0,2.0,20,50,60,1.6,1.8
0.0,187.02,132,0.0,2.0,20,50,60,1.6,2.0
0.0,187.02,132,0.0,2.0,20,50,60,1.6,2.2
0.0,187.02,132,0.0,2.0,20,50,60,1.6,2.5
0.0,187.02,132,0.0,2.0,20,50,60,1.8,1.8
0.0,187.02,132,0.0,2.0,20,50,60,1.8,2.0
0.0,187.02,132,0.0,2.0,20,50,60,1.8,2.2
0.0,187.02,132,0.0,2.0,20,50,60,1.8,2.5
0.0,187.02,132,0.0,2.0,20,50,65,1.4,1.8
0.0,187.02,132,0.0,2.0,20,50,65,1.4,2.0
0.0,187.02,132,0.0,2.0,20,50,65,1.4,2.2
0.0,187.02,132,0.0,2.0,20,50,65,1.4,2.5
0.0,187.02,132,0.0,2.0,20,50,65,1.5,1.8
0.0,187.02,132,0.0,2.0,20,50,65,1.5,2.0
0.0,187.02,132,0.0,2.0,20,50,65,1.5,2.2
0.0,187.02,132,0.0,2.0,20,50,65,1.5,2.5
0.0,187.02,132,0.0,2.0,20,50,65,1.6,1.8
0.0,187.02,132,0.0,2.0,20,50,65,1.6,2.0
0.0,187.02,132,0.0,2.0,20,50,65,1.6,2.2
0.0,187.02,132,0.0,2.0,20,50,65,1.6,2.5
0.0,187.02,132,0.0,2.0,20,50,65,1.8,1.8
0.0,187.02,132,0.0,2.0,20,50,65,1.8,2.0
0.0,187.02,132,0.0,2.0,20,50,65,1.8,2.2
0.0,187.02,132,0.0,2.0,20,50,65,1.8,2.5
-0.0,187.02,129,0.0,2.1999999999999997,12,50,55,1.2,1.8
-0.0,187.02,129,0.0,2.1999999999999997,12,50,55,1.2,2.0
-0.0,187.02,129,0.0,2.1999999999999997,12,50,55,1.2,2.2
-0.0,187.02,129,0.0,2.1999999999999997,12,50,55,1.2,2.5
-0.0,187.02,129,0.0,2.1999999999999997,12,50,55,1.4,1.8
-0.0,187.02,129,0.0,2.1999999999999997,12,50,55,1.4,2.0
-0.0,187.02,129,0.0,2.1999999999999997,12,50,55,1.4,2.2
-0.0,187.02,129,0.0,2.1999999999999997,12,50,55,1.4,2.5
-0.0,187.02,129,0.0,2.1999999999999997,12,50,55,1.5,1.8
-0.0,187.02,129,0.0,2.1999999999999997,12,50,55,1.5,2.0
-0.0,187.02,129,0.0,2.1999999999999997,12,50,55,1.5,2.2
-0.0,187.02,129,0.0,2.1999999999999997,12,50,55,1.5,2.5
-0.0,187.02,129,0.0,2.1999999999999997,12,50,55,1.6,1.8
-0.0,187.02,129,0.0,2.1999999999999997,12,50,55,1.6,2.0
-0.0,187.02,129,0.0,2.1999999999999997,12,50,55,1.6,2.2
-0.0,187.02,129,0.0,2.1999999999999997,12,50,55,1.6,2.5
-0.0,187.02,129,0.0,2.1999999999999997,12,50,55,1.8,1.8
-0.0,187.02,129,0.0,2.1999999999999997,12,50,55,1.8,2.0
-0.0,187.02,129,0.0,2.1999999999999997,12,50,55,1.8,2.2
-0.0,187.02,129,0.0,2.1999999999999997,12,50,55,1.8,2.5
-0.0,187.02,129,0.0,2.1999999999999997,16,65,55,1.2,1.8
-0.0,187.02,129,0.0,2.1999999999999997,16,65,55,1.2,2.0
-0.0,187.02,129,0.0,2.1999999999999997,16,65,55,1.2,2.2
-0.0,187.02,129,0.0,2.1999999999999997,16,65,55,1.2,2.5
-0.0,187.02,129,0.0,2.1999999999999997,16,65,55,1.4,1.8
-0.0,187.02,129,0.0,2.1999999999999997,16,65,55,1.4,2.0
-0.0,187.02,129,0.0,2.1999999999999997,16,65,55,1.4,2.2
-0.0,187.02,129,0.0,2.1999999999999997,16,65,55,1.4,2.5
-0.0,187.02,129,0.0,2.1999999999999997,16,65,55,1.5,1.8
-0.0,187.02,129,0.0,2.1999999999999997,16,65,55,1.5,2.0
-0.0,187.02,129,0.0,2.1999999999999997,16,65,55,1.5,2.2
-0.0,187.02,129,0.0,2.1999999999999997,16,65,55,1.5,2.5
-0.0,187.02,129,0.0,2.1999999999999997,16,65,55,1.6,1.8
-0.0,187.02,129,0.0,2.1999999999999997,16,65,55,1.6,2.0
-0.0,187.02,129,0.0,2.1999999999999997,16,65,55,1.6,2.2
-0.0,187.02,129,0.0,2.1999999999999997,16,65,55,1.6,2.5
0.0,187.02,128,0.0,2.1999999999999997,12,50,60,1.2,1.8
0.0,187.02,128,0.0,2.1999999999999997,12,50,60,1.2,2.0
0.0,187.02,128,0.0,2.1999999999999997,12,50,60,1.2,2.2
0.0,187.02,128,0.0,2.1999999999999997,12,50,60,1.2,2.5
0.0,187.02,128,0.0,2.1999999999999997,12,50,60,1.4,1.8
0.0,187.02,128,0.0,2.1999999999999997,12,50,60,1.4,2.0
0.0,187.02,128,0.0,2.1999999999999997,12,50,60,1.4,2.2
0.0,187.02,128,0.0,2.1999999999999997,12,50,60,1.4,2.5
0.0,187.02,128,0.0,2.1999999999999997,12,50,60,1.5,1.8
0.0,187.02,128,0.0,2.1999999999999997,12,50,60,1.5,2.0
0.0,187.02,128,0.0,2.1999999999999997,12,50,60,1.5,2.2
0.0,187.02,128,0.0,2.1999999999999997,12,50,60,1.5,2.5
0.0,187.02,128,0.0,2.1999999999999997,12,50,60,1.6,1.8
0.0,187.02,128,0.0,2.1999999999999997,12,50,60,1.6,2.0
0.0,187.02,128,0.0,2.1999999999999997,12,50,60,1.6,2.2
0.0,187.02,128,0.0,2.1999999999999997,12,50,60,1.6,2.5
0.0,187.02,128,0.0,2.1999999999999997,12,50,60,1.8,1.8
0.0,187.02,128,0.0,2.1999999999999997,12,50,60,1.8,2.0
0.0,187.02,128,0.0,2.1999999999999997,12,50,60,1.8,2.2
0.0,187.02,128,0.0,2.1999999999999997,12,50,60,1.8,2.5
0.0,187.02,128,0.0,2.1999999999999997,12,50,65,1.2,1.8
0.0,187.02,128,0.0,2.1999999999999997,12,50,65,1.2,2.0
0.0,187.02,128,0.0,2.1999999999999997,12,50,65,1.2,2.2
0.0,187.02,128,0.0,2.1999999999999997,12,50,65,1.2,2.5
0.0,187.02,128,0.0,2.1999999999999997,12,50,65,1.4,1.8
0.0,187.02,128,0.0,2.1999999999999997,12,50,65,1.4,2.0
0.0,187.02,128,0.0,2.1999999999999997,12,50,65,1.4,2.2
0.0,187.02,128,0.0,2.1999999999999997,12,50,65,1.4,2.5
0.0,187.02,128,0.0,2.1999999999999997,12,50,65,1.5,1.8
0.0,187.02,128,0.0,2.1999999999999997,12,50,65,1.5,2.0
0.0,187.02,128,0.0,2.1999999999999997,12,50,65,1.5,2.2
0.0,187.02,128,0.0,2.1999999999999997,12,50,65,1.5,2.5
0.0,187.02,128,0.0,2.1999999999999997,12,50,65,1.6,1.8
0.0,187.02,128,0.0,2.1999999999999997,12,50,65,1.6,2.0
0.0,187.02,128,0.0,2.1999999999999997,12,50,65,1.6,2.2
0.0,187.02,128,0.0,2.1999999999999997,12,50,65,1.6,2.5
0.0,187.02,128,0.0,2.1999999999999997,12,50,65,1.8,1.8
0.0,187.02,128,0.0,2.1999999999999997,12,50,65,1.8,2.0
0.0,187.02,128,0.0,2.1999999999999997,12,50,65,1.8,2.2
0.0,187.02,128,0.0,2.1999999999999997,12,50,65,1.8,2.5
0.0,187.02,128,0.0,2.1999999999999997,16,65,55,1.8,1.8
0.0,187.02,128,0.0,2.1999999999999997,16,65,55,1.8,2.0
0.0,187.02,128,0.0,2.1999999999999997,16,65,55,1.8,2.2
0.0,187.02,128,0.0,2.1999999999999997,16,65,55,1.8,2.5
-0.0,187.02,127,0.0,2.0,24,65,55,1.2,1.8
-0.0,187.02,127,0.0,2.0,24,65,55,1.2,2.0
-0.0,187.02,127,0.0,2.0,24,65,55,1.2,2.2
-0.0,187.02,127,0.0,2.0,24,65,55,1.2,2.5
-0.0,187.02,127,0.0,2.0,24,65,60,1.2,1.8
-0.0,187.02,127,0.0,2.0,24,65,60,1.2,2.0
-0.0,187.02,127,0.0,2.0,24,65,60,1.2,2.2
-0.0,187.02,127,0.0,2.0,24,65,60,1.2,2.5
-0.0,187.02,127,0.0,2.0,24,65,65,1.2,1.8
-0.0,187.02,127,0.0,2.0,24,65,65,1.2,2.0
-0.0,187.02,127,0.0,2.1999999999999997,16,60,55,1.2,1.8
-0.0,187.02,127,0.0,2.1999999999999997,16,60,55,1.2,2.0
-0.0,187.02,127,0.0,2.1999999999999997,16,60,55,1.2,2.2
-0.0,187.02,127,0.0,2.1999999999999997,16,60,55,1.2,2.5
-0.0,187.02,127,0.0,2.1999999999999997,16,60,55,1.4,1.8
-0.0,187.02,127,0.0,2.1999999999999997,16,60,55,1.4,2.0
-0.0,187.02,127,0.0,2.1999999999999997,16,60,55,1.4,2.2
-0.0,187.02,127,0.0,2.1999999999999997,16,60,55,1.4,2.5
-0.0,187.02,127,0.0,2.1999999999999997,16,60,55,1.5,1.8
-0.0,187.02,127,0.0,2.1999999999999997,16,60,55,1.5,2.0
-0.0,187.02,127,0.0,2.1999999999999997,16,60,55,1.5,2.2
-0.0,187.02,127,0.0,2.1999999999999997,16,60,55,1.5,2.5
-0.0,187.02,127,0.0,2.1999999999999997,16,60,55,1.6,1.8
-0.0,187.02,127,0.0,2.1999999999999997,16,60,55,1.6,2.0
-0.0,187.02,127,0.0,2.1999999999999997,16,60,55,1.6,2.2
-0.0,187.02,127,0.0,2.1999999999999997,16,60,55,1.6,2.5
-0.0,187.02,127,0.0,2.1999999999999997,16,65,60,1.2,1.8
-0.0,187.02,127,0.0,2.1999999999999997,16,65,60,1.2,2.0
-0.0,187.02,127,0.0,2.1999999999999997,16,65,60,1.2,2.2
-0.0,187.02,127,0.0,2.1999999999999997,16,65,60,1.2,2.5
-0.0,187.02,127,0.0,2.1999999999999997,16,65,60,1.4,1.8
-0.0,187.02,127,0.0,2.1999999999999997,16,65,60,1.4,2.0
-0.0,187.02,127,0.0,2.1999999999999997,16,65,60,1.4,2.2
-0.0,187.02,127,0.0,2.1999999999999997,16,65,60,1.4,2.5
-0.0,187.02,127,0.0,2.1999999999999997,16,65,60,1.5,1.8
-0.0,187.02,127,0.0,2.1999999999999997,16,65,60,1.5,2.0
-0.0,187.02,127,0.0,2.1999999999999997,16,65,60,1.5,2.2
-0.0,187.02,127,0.0,2.1999999999999997,16,65,60,1.5,2.5
-0.0,187.02,127,0.0,2.1999999999999997,16,65,60,1.6,1.8
-0.0,187.02,127,0.0,2.1999999999999997,16,65,60,1.6,2.0
-0.0,187.02,127,0.0,2.1999999999999997,16,65,60,1.6,2.2
-0.0,187.02,127,0.0,2.1999999999999997,16,65,60,1.6,2.5
-0.0,187.02,127,0.0,2.1999999999999997,16,65,65,1.2,1.8
-0.0,187.02,127,0.0,2.1999999999999997,16,65,65,1.2,2.0
-0.0,187.02,127,0.0,2.1999999999999997,16,65,65,1.2,2.2
-0.0,187.02,127,0.0,2.1999999999999997,16,65,65,1.2,2.5
-0.0,187.02,127,0.0,2.1999999999999997,16,65,65,1.4,1.8
-0.0,187.02,127,0.0,2.1999999999999997,16,65,65,1.4,2.0
-0.0,187.02,127,0.0,2.1999999999999997,16,65,65,1.4,2.2
-0.0,187.02,127,0.0,2.1999999999999997,16,65,65,1.4,2.5
-0.0,187.02,127,0.0,2.1999999999999997,16,65,65,1.5,1.8
-0.0,187.02,127,0.0,2.1999999999999997,16,65,65,1.5,2.0
-0.0,187.02,127,0.0,2.1999999999999997,16,65,65,1.5,2.2
-0.0,187.02,127,0.0,2.1999999999999997,16,65,65,1.5,2.5
-0.0,187.02,127,0.0,2.1999999999999997,16,65,65,1.6,1.8
-0.0,187.02,127,0.0,2.1999999999999997,16,65,65,1.6,2.0
-0.0,187.02,127,0.0,2.1999999999999997,16,65,65,1.6,2.2
-0.0,187.02,127,0.0,2.1999999999999997,16,65,65,1.6,2.5
0.0,187.02,126,0.0,2.0,24,60,55,1.2,1.8
0.0,187.02,126,0.0,2.0,24,60,55,1.2,2.0
0.0,187.02,126,0.0,2.0,24,60,55,1.2,2.2
0.0,187.02,126,0.0,2.0,24,60,55,1.2,2.5
0.0,187.02,126,0.0,2.0,24,60,60,1.2,1.8
0.0,187.02,126,0.0,2.0,24,60,60,1.2,2.0
0.0,187.02,126,0.0,2.0,24,60,60,1.2,2.2
0.0,187.02,126,0.0,2.0,24,60,60,1.2,2.5
0.0,187.02,126,0.0,2.0,24,60,65,1.2,1.8
0.0,187.02,126,0.0,2.0,24,60,65,1.2,2.0
0.0,187.02,126,0.0,2.0,24,65,55,1.4,1.8
0.0,187.02,126,0.0,2.0,24,65,55,1.4,2.0
0.0,187.02,126,0.0,2.0,24,65,55,1.4,2.2
0.0,187.02,126,0.0,2.0,24,65,55,1.4,2.5
0.0,187.02,126,0.0,2.0,24,65,60,1.4,1.8
0.0,187.02,126,0.0,2.0,24,65,60,1.4,2.0
0.0,187.02,126,0.0,2.0,24,65,60,1.4,2.2
0.0,187.02,126,0.0,2.0,24,65,60,1.4,2.5
0.0,187.02,126,0.0,2.0,24,65,65,1.2,2.2
0.0,187.02,126,0.0,2.0,24,65,65,1.2,2.5
0.0,187.02,126,0.0,2.0,24,65,65,1.4,1.8
0.0,187.02,126,0.0,2.0,24,65,65,1.4,2.0
0.0,187.02,126,0.0,2.1999999999999997,16,60,55,1.8,1.8
0.0,187.02,126,0.0,2.1999999999999997,16,60,55,1.8,2.0
0.0,187.02,126,0.0,2.1999999999999997,16,60,55,1.8,2.2
0.0,187.02,126,0.0,2.1999999999999997,16,60,55,1.8,2.5
0.0,187.02,126,0.0,2.1999999999999997,16,65,60,1.8,1.8
0.0,187.02,126,0.0,2.1999999999999997,16,65,60,1.8,2.0
0.0,187.02,126,0.0,2.1999999999999997,16,65,60,1.8,2.2
0.0,187.02,126,0.0,2.1999999999999997,16,65,60,1.8,2.5
0.0,187.02,126,0.0,2.1999999999999997,16,65,65,1.8,1.8
0.0,187.02,126,0.0,2.1999999999999997,16,65,65,1.8,2.0
0.0,187.02,126,0.0,2.1999999999999997,16,65,65,1.8,2.2
0.0,187.02,126,0.0,2.1999999999999997,16,65,65,1.8,2.5
-0.0,187.02,125,0.0,2.0,24,60,55,1.4,1.8
-0.0,187.02,125,0.0,2.0,24,60,55,1.4,2.0
-0.0,187.02,125,0.0,2.0,24,60,55,1.4,2.2
-0.0,187.02,125,0.0,2.0,24,60,55,1.4,2.5
-0.0,187.02,125,0.0,2.0,24,60,60,1.4,1.8
-0.0,187.02,125,0.0,2.0,24,60,60,1.4,2.0
-0.0,187.02,125,0.0,2.0,24,60,60,1.4,2.2
-0.0,187.02,125,0.0,2.0,24,60,60,1.4,2.5
-0.0,187.02,125,0.0,2.0,24,60,65,1.2,2.2
-0.0,187.02,125,0.0,2.0,24,60,65,1.2,2.5
-0.0,187.02,125,0.0,2.0,24,60,65,1.4,1.8
-0.0,187.02,125,0.0,2.0,24,60,65,1.4,2.0
-0.0,187.02,125,0.0,2.0,24,65,55,1.5,1.8
-0.0,187.02,125,0.0,2.0,24,65,55,1.5,2.0
-0.0,187.02,125,0.0,2.0,24,65,55,1.5,2.2
-0.0,187.02,125,0.0,2.0,24,65,55,1.5,2.5
-0.0,187.02,125,0.0,2.0,24,65,55,1.6,1.8
-0.0,187.02,125,0.0,2.0,24,65,55,1.6,2.0
-0.0,187.02,125,0.0,2.0,24,65,55,1.6,2.2
-0.0,187.02,125,0.0,2.0,24,65,55,1.6,2.5
-0.0,187.02,125,0.0,2.0,24,65,55,1.8,1.8
-0.0,187.02,125,0.0,2.0,24,65,55,1.8,2.0
-0.0,187.02,125,0.0,2.0,24,65,55,1.8,2.2
-0.0,187.02,125,0.0,2.0,24,65,55,1.8,2.5
-0.0,187.02,125,0.0,2.0,24,65,60,1.5,1.8
-0.0,187.02,125,0.0,2.0,24,65,60,1.5,2.0
-0.0,187.02,125,0.0,2.0,24,65,60,1.5,2.2
-0.0,187.02,125,0.0,2.0,24,65,60,1.5,2.5
-0.0,187.02,125,0.0,2.0,24,65,60,1.6,1.8
-0.0,187.02,125,0.0,2.0,24,65,60,1.6,2.0
-0.0,187.02,125,0.0,2.0,24,65,60,1.6,2.2
-0.0,187.02,125,0.0,2.0,24,65,60,1.6,2.5
-0.0,187.02,125,0.0,2.0,24,65,60,1.8,1.8
-0.0,187.02,125,0.0,2.0,24,65,60,1.8,2.0
-0.0,187.02,125,0.0,2.0,24,65,60,1.8,2.2
-0.0,187.02,125,0.0,2.0,24,65,60,1.8,2.5
-0.0,187.02,125,0.0,2.0,24,65,65,1.4,2.2
-0.0,187.02,125,0.0,2.0,24,65,65,1.4,2.5
-0.0,187.02,125,0.0,2.0,24,65,65,1.5,1.8
-0.0,187.02,125,0.0,2.0,24,65,65,1.5,2.0
